std,ptp,roughness,p5,p95,skewness,kurtosis,tic_id,sector,cache_file,anomaly_score
0.12548664592170256,0.9555268542924371,0.1342889510976394,0.7900967795654101,1.204294226437552,0.05515199083334886,0.3673550045552427,382303117,35,TIC382303117_sector35.npy,0.7103015216995651
0.12850744578333811,0.8363650501120655,0.1347674867506542,0.8027615491900341,1.2141781445258344,0.013818888523010006,-0.049187432223819716,382303117,94,TIC382303117_sector94.npy,0.70984682223527
0.12622372461040118,0.8368791586860099,0.13717864610823816,0.7976930836188425,1.206932053357713,-0.06115613365786844,0.03514128319948684,382303117,29,TIC382303117_sector29.npy,0.709304754613531
0.12763787421343506,0.862485142314631,0.1190894253967418,0.7925675797572221,1.1865888881894726,-0.4912097607244062,0.8409246388932083,141976247,93,TIC141976247_sector93.npy,0.7062680090601225
0.11813117706713365,0.897683211044928,0.11841972996360103,0.7829554260399094,1.184847326490384,-0.14695515099268064,0.013290241239977352,348841203,69,TIC348841203_sector69.npy,0.7043861867908724
0.12301304133306067,0.8827915399983156,0.13145580648028568,0.7938995103746415,1.1959776956935075,-0.018976050851556594,0.3029533825022037,141976247,65,TIC141976247_sector65.npy,0.7042416856695081
0.12360619726447448,0.8752331790327813,0.131995342469119,0.808439158464166,1.2105856541238607,0.05767599870113228,0.051902844199450904,348841203,67,TIC348841203_sector67.npy,0.7025266870941383
0.11856095378006122,1.0483359796052938,0.12409063011000293,0.810899380286286,1.1934785627580977,0.04066041545145016,0.27777578806351544,382303117,95,TIC382303117_sector95.npy,0.7021099059308051
0.12030240329332983,0.7801847012990764,0.12945003465141336,0.8038418724896643,1.1980127224781267,0.11275870886025587,0.003622984923767003,382303117,67,TIC382303117_sector67.npy,0.7017149450993747
0.12435309558954222,0.8501033902557968,0.12314808407093587,0.7974028734758114,1.1924517631042157,-0.03121435254758477,-0.04383228232839009,348841203,66,TIC348841203_sector66.npy,0.7013319259088405
0.0022566411123490352,0.07576886990783804,0.0011985134870355298,0.9977016102209174,1.0018905727905163,18.722393260747715,566.373254959734,260162387,4,TIC260162387_sector4.npy,0.7005834317748374
0.11888446641632718,0.8153638051487734,0.12273069505511051,0.7836378223373025,1.1885322275580639,0.0790884694773077,0.05541627936651494,382303117,31,TIC382303117_sector31.npy,0.7003491861687526
0.11559365723097725,0.7295028252299078,0.11493520816362994,0.8299995611020331,1.2149609682570586,0.2013035745091487,0.09502453374558684,382303117,61,TIC382303117_sector61.npy,0.6975522179608205
0.09094942631787288,0.9888833686608183,0.09031773950965169,0.8735819404592725,1.1412676247439508,-0.31263726990482316,3.698012284236004,350297825,67,TIC350297825_sector67.npy,0.6960490495508648
0.11371362234377295,0.880184912691507,0.12190929464292401,0.8229430888231504,1.1998654487309306,0.08227237468623715,0.309736453914351,141976247,38,TIC141976247_sector38.npy,0.6931700019539979
0.1162589208111766,0.8700516118602366,0.12442679064497057,0.808366865236426,1.1899083536070643,0.053808510868181614,0.08880096511891233,382303117,33,TIC382303117_sector33.npy,0.6919146035275335
0.11518161015810742,0.8045741855552677,0.12277426078342868,0.8096722174044008,1.1862679213342902,0.04584522760377319,0.29284724755070846,141976247,66,TIC141976247_sector66.npy,0.6907799079783311
0.08170443988480172,0.9578596132241095,0.07981635691698365,0.8872561509616022,1.1334965489289717,-0.6097858555256389,4.604093110539243,350297825,69,TIC350297825_sector69.npy,0.6895479173183142
0.08357365187261424,1.0136475428831293,0.08766365657904378,0.8763189196062425,1.1273977363194005,-0.24250263584705922,3.931975922252602,350297825,62,TIC350297825_sector62.npy,0.6876815422068977
0.0023610444574536566,0.056257380597796613,0.0012066055206818322,0.9981053677425231,1.0023515411292807,13.89686280400562,279.10507206314145,260162387,11,TIC260162387_sector11.npy,0.6875486849382703
0.07727750312315519,0.9227532594226938,0.08178496665042335,0.8854491321592973,1.1220609562664148,-0.7678738405994762,6.591607896446103,350297825,89,TIC350297825_sector89.npy,0.6863442693825196
0.10215086973394065,0.9662485397275257,0.07471713697566665,0.8589354594647225,1.177535043403769,0.22840012843998148,1.4103114627369004,350297825,10,TIC350297825_sector10.npy,0.6862886403098105
0.10720853529224392,0.8249498722932033,0.11566360929615972,0.8217160806611793,1.1767990184056278,-0.024840365961822587,0.19150370573947928,141976247,37,TIC141976247_sector37.npy,0.6834499208262277
0.11094104141892336,0.7393166929212932,0.11792673123405807,0.819752178519706,1.1788591188184117,-0.025250366774770966,0.06918944067858579,141976247,96,TIC141976247_sector96.npy,0.6834193901916059
0.10573505638900704,0.8549246361768561,0.11347737211250136,0.823287991851637,1.1739073762878467,-0.07351404721544429,0.21314846902359097,141976247,69,TIC141976247_sector69.npy,0.683218753497861
